document,year,model,original_length,original_words,summary_length,summary_words,compression_ratio,processing_time,summary,summary_word_count
2023 Azerbaijan Grand Prix - Offence - Car 27 - Changes made during Parc Ferme.pdf,2023,TextRank,1266,206,667,109,0.5268562401263823,0.0064470767974853516,Reason The setup was modified whilst the car was in parc fermé with the approval of the Technical Delegate further to a written request. The suspension setup has been changed from that previously used...,109
2023 Azerbaijan Grand Prix - Offence - Car 27 - Changes made during Parc Ferme.pdf,2023,Luhn,1266,206,659,110,0.5205371248025277,0.006384849548339844,Offence Breach of Article 40.9 of the FIA Formula One Sporting Regulations. Decision Required to start the Race from the pit lane. Reason The setup was modified whilst the car was in parc fermé with t...,110
2023 Azerbaijan Grand Prix - Offence - Car 27 - Changes made during Parc Ferme.pdf,2023,LexRank-3sent,1266,206,335,56,0.2646129541864139,0.006651163101196289,2023 AZERBAIJAN GRAND PRIX 28 - 30 April 2023 The StewardsFact The suspension setup has been changed while under Parc Fermé. Offence Breach of Article 40.9 of the FIA Formula One Sporting Regulations....,56
2023 Azerbaijan Grand Prix - Offence - Car 27 - Changes made during Parc Ferme.pdf,2023,TextRank-7sent,1266,206,847,140,0.6690363349131122,0.006551027297973633,2023 AZERBAIJAN GRAND PRIX 28 - 30 April 2023 The StewardsFact The suspension setup has been changed while under Parc Fermé. Decision Required to start the Race from the pit lane. Reason The setup was...,140
2023 United States Grand Prix - Infringement - Car 24 - Leaving the track.pdf,2023,LexRank,1494,251,566,94,0.3788487282463186,0.0069162845611572266,"Decision 5 second time penalty. Reason The Stewards reviewed video, timing and in-car video evidence. The Stewards noted that Car 20 also went off track at the same time, but determined that this was ...",94
2023 United States Grand Prix - Infringement - Car 24 - Leaving the track.pdf,2023,TextRank,1494,251,881,150,0.5896921017402945,0.007122993469238281,"Infringement Breach of Appendix L, Chapter IV, Article 2 c) of the International Sporting Code and Article 33.3 of the FIA Formula One Sporting Regulations. Car 24 tried to overtake Car 20 on the insi...",150
2023 United States Grand Prix - Infringement - Car 24 - Leaving the track.pdf,2023,Luhn,1494,251,858,144,0.5742971887550201,0.0064849853515625,"2023 UNITED STATES GRAND PRIX 20 - 22 October 2023 The StewardsFact Car 24 left the track at T15 and gained a lasting advantage. Infringement Breach of Appendix L, Chapter IV, Article 2 c) of the Inte...",144
2023 United States Grand Prix - Infringement - Car 24 - Leaving the track.pdf,2023,LexRank-3sent,1494,251,440,76,0.29451137884872824,0.0069141387939453125,"Decision 5 second time penalty. The Stewards noted that Car 20 also went off track at the same time, but determined that this was a result of Car 24 preventing Car 20 from turning in. Competitors are ...",76
2023 United States Grand Prix - Infringement - Car 24 - Leaving the track.pdf,2023,TextRank-7sent,1494,251,1066,182,0.713520749665328,0.00679779052734375,"2023 UNITED STATES GRAND PRIX 20 - 22 October 2023 The StewardsFact Car 24 left the track at T15 and gained a lasting advantage. Infringement Breach of Appendix L, Chapter IV, Article 2 c) of the Inte...",182
2023 Monaco Grand Prix - Infringement - Car 44 - Pit Lane Speeding.pdf,2023,LexRank,1062,174,722,121,0.67984934086629,0.006449222564697266,2023 M ONACO GRAND PRIX 26 - 28 May 2023 The StewardsFact Pit lane speeding 65.5 kmh Infringment Breach of Article 34.7 of the FIA Formula One Sporting Regulations and non- compliance with Race Direct...,121
2023 Monaco Grand Prix - Infringement - Car 44 - Pit Lane Speeding.pdf,2023,TextRank,1062,174,722,121,0.67984934086629,0.006368875503540039,2023 M ONACO GRAND PRIX 26 - 28 May 2023 The StewardsFact Pit lane speeding 65.5 kmh Infringment Breach of Article 34.7 of the FIA Formula One Sporting Regulations and non- compliance with Race Direct...,121
2023 Monaco Grand Prix - Infringement - Car 44 - Pit Lane Speeding.pdf,2023,Luhn,1062,174,722,121,0.67984934086629,0.006269931793212891,2023 M ONACO GRAND PRIX 26 - 28 May 2023 The StewardsFact Pit lane speeding 65.5 kmh Infringment Breach of Article 34.7 of the FIA Formula One Sporting Regulations and non- compliance with Race Direct...,121
2023 Monaco Grand Prix - Infringement - Car 44 - Pit Lane Speeding.pdf,2023,LexRank-3sent,1062,174,406,72,0.3822975517890772,0.006537914276123047,2023 M ONACO GRAND PRIX 26 - 28 May 2023 The StewardsFact Pit lane speeding 65.5 kmh Infringment Breach of Article 34.7 of the FIA Formula One Sporting Regulations and non- compliance with Race Direct...,72
2023 Monaco Grand Prix - Infringement - Car 44 - Pit Lane Speeding.pdf,2023,TextRank-7sent,1062,174,722,121,0.67984934086629,0.006326198577880859,2023 M ONACO GRAND PRIX 26 - 28 May 2023 The StewardsFact Pit lane speeding 65.5 kmh Infringment Breach of Article 34.7 of the FIA Formula One Sporting Regulations and non- compliance with Race Direct...,121
2023 Singapore Grand Prix - Infringement - Car 1 - Impeding of Car 22.pdf,2023,LexRank,1912,314,699,118,0.3655857740585774,0.007412910461425781,"This is the drivers 2nd reprimand of the season. Reason The Stewards heard from the driver of Car 1 ( Max Verstappen), team representative and reviewed positioningmarshalling system data, video, team ...",118
2023 Singapore Grand Prix - Infringement - Car 1 - Impeding of Car 22.pdf,2023,TextRank,1912,314,984,160,0.5146443514644351,0.007299900054931641,"Reason The Stewards heard from the driver of Car 1 ( Max Verstappen), team representative and reviewed positioningmarshalling system data, video, team radio and in-car video evidence. Just prior to Ca...",160
2023 Singapore Grand Prix - Infringement - Car 1 - Impeding of Car 22.pdf,2023,Luhn,1912,314,984,158,0.5146443514644351,0.006494998931884766,"Reason The Stewards heard from the driver of Car 1 ( Max Verstappen), team representative and reviewed positioningmarshalling system data, video, team radio and in-car video evidence. The team admitte...",158
2023 Singapore Grand Prix - Infringement - Car 1 - Impeding of Car 22.pdf,2023,LexRank-3sent,1912,314,435,76,0.22751046025104602,0.007339000701904297,"This is the drivers 2nd reprimand of the season. Just prior to Car 22 passing Car 1, the driver of Car 1 saw the car behind approaching and moved to the left, however quite late. Competitors are remin...",76
2023 Singapore Grand Prix - Infringement - Car 1 - Impeding of Car 22.pdf,2023,TextRank-7sent,1912,314,1119,183,0.5852510460251046,0.007174253463745117,"Reason The Stewards heard from the driver of Car 1 ( Max Verstappen), team representative and reviewed positioningmarshalling system data, video, team radio and in-car video evidence. Just prior to Ca...",183
2023 Monaco Grand Prix - Infringement - Car 16 - Alleged Impeding of Car 4.pdf,2023,LexRank,2580,431,779,134,0.301937984496124,0.008564949035644531,2023 M ONACO GRAND PRIX 26 - 28 May 2023 Fact Unnecessary impeding of Car 4 by Car 16 in turn 9. Norris was on a fast lap and caught Leclerc in the middle of the tunnel and was clearly impeded. The St...,134
2023 Monaco Grand Prix - Infringement - Car 16 - Alleged Impeding of Car 4.pdf,2023,TextRank,2580,431,1184,194,0.45891472868217054,0.008835792541503906,"Reason The Stewards heard from the driver of Car 16 (Charles Leclerc), the driver of Car 4 (Lando Norris), team representatives and reviewed positioningmarshalling system data, video, timing data, tea...",194
2023 Monaco Grand Prix - Infringement - Car 16 - Alleged Impeding of Car 4.pdf,2023,Luhn,2580,431,1004,169,0.3891472868217054,0.007355928421020508,"Reason The Stewards heard from the driver of Car 16 (Charles Leclerc), the driver of Car 4 (Lando Norris), team representatives and reviewed positioningmarshalling system data, video, timing data, tea...",169
2023 Monaco Grand Prix - Infringement - Car 16 - Alleged Impeding of Car 4.pdf,2023,LexRank-3sent,2580,431,413,73,0.16007751937984496,0.00848531723022461,2023 M ONACO GRAND PRIX 26 - 28 May 2023 Fact Unnecessary impeding of Car 4 by Car 16 in turn 9. The Stewards believe that there is much that Leclerc could have done prior to the tunnel to avoid the i...,73
2023 Monaco Grand Prix - Infringement - Car 16 - Alleged Impeding of Car 4.pdf,2023,TextRank-7sent,2580,431,1338,218,0.5186046511627908,0.008307933807373047,"Reason The Stewards heard from the driver of Car 16 (Charles Leclerc), the driver of Car 4 (Lando Norris), team representatives and reviewed positioningmarshalling system data, video, timing data, tea...",218
2023 Qatar Grand Prix - Infringement - Car 27 - Incorrect starting location.pdf,2023,LexRank,1439,239,592,101,0.41139680333564976,0.0067901611328125,2023 Q ATAR GRAND PRIX 06 - 08 October 2023 The StewardsFact Incorrect starting location. Decision 10 second time penalty. In fact Car 27 took the starting position that was allocated to Car 55 which ...,101
2023 Qatar Grand Prix - Infringement - Car 27 - Incorrect starting location.pdf,2023,TextRank,1439,239,852,146,0.592077831827658,0.006623029708862305,"Reason The Stewards reviewed video evidence, showing that at the time of the start signal, Car 27 was in the incorrect grid position. In fact Car 27 took the starting position that was allocated to Ca...",146
2023 Qatar Grand Prix - Infringement - Car 27 - Incorrect starting location.pdf,2023,Luhn,1439,239,852,146,0.592077831827658,0.0063321590423583984,"Reason The Stewards reviewed video evidence, showing that at the time of the start signal, Car 27 was in the incorrect grid position. In fact Car 27 took the starting position that was allocated to Ca...",146
2023 Qatar Grand Prix - Infringement - Car 27 - Incorrect starting location.pdf,2023,LexRank-3sent,1439,239,503,88,0.34954829742876997,0.006677150726318359,"2023 Q ATAR GRAND PRIX 06 - 08 October 2023 The StewardsFact Incorrect starting location. In fact Car 27 took the starting position that was allocated to Car 55 which was not able to start the race, s...",88
2023 Qatar Grand Prix - Infringement - Car 27 - Incorrect starting location.pdf,2023,TextRank-7sent,1439,239,992,167,0.689367616400278,0.0066111087799072266,"Infringement Breach of Article 48.1 c) of the FIA Formula One Sporting Regulations. Reason The Stewards reviewed video evidence, showing that at the time of the start signal, Car 27 was in the incorre...",167
2023 Austrian Grand Prix - Infringement - Car 55 - Leaving the track multiple times.pdf,2023,LexRank,1250,195,705,109,0.564,0.006386756896972656,"Reason The Stewards reviewed video, and received timing information from the Race Director. The car left the track on four (4) occasions without justifiable reason, after having received the black and...",109
2023 Austrian Grand Prix - Infringement - Car 55 - Leaving the track multiple times.pdf,2023,TextRank,1250,195,852,134,0.6816,0.006372928619384766,2023 AUSTRIAN GRAND PRIX 30 June - 02 July 2023 The StewardsFact Leaving the track without a justifiable reason multiple times Infringement Breach of Article 33.3 of the FIA Formula One Sporting Regul...,134
2023 Austrian Grand Prix - Infringement - Car 55 - Leaving the track multiple times.pdf,2023,Luhn,1250,195,882,139,0.7056,0.006261587142944336,2023 AUSTRIAN GRAND PRIX 30 June - 02 July 2023 The StewardsFact Leaving the track without a justifiable reason multiple times Infringement Breach of Article 33.3 of the FIA Formula One Sporting Regul...,139
2023 Austrian Grand Prix - Infringement - Car 55 - Leaving the track multiple times.pdf,2023,LexRank-3sent,1250,195,497,79,0.3976,0.006346940994262695,"Reason The Stewards reviewed video, and received timing information from the Race Director. The car left the track on four (4) occasions without justifiable reason, after having received the black and...",79
2023 Austrian Grand Prix - Infringement - Car 55 - Leaving the track multiple times.pdf,2023,TextRank-7sent,1250,195,944,147,0.7552,0.006300210952758789,2023 AUSTRIAN GRAND PRIX 30 June - 02 July 2023 The StewardsFact Leaving the track without a justifiable reason multiple times Infringement Breach of Article 33.3 of the FIA Formula One Sporting Regul...,147
2023 Canadian Grand Prix - Infringement - Car 18 - Impeding of Car 31.pdf,2023,LexRank,1892,317,946,158,0.5,0.1068422794342041,"Decision Drop of 3 grid positions for the next race in which the driver participates. Reason The Stewards heard from the driver of Car 18 (Lance Stroll), the driver of Car 31 (Esteban Ocon), team repr...",158
2023 Canadian Grand Prix - Infringement - Car 18 - Impeding of Car 31.pdf,2023,TextRank,1892,317,1121,194,0.5924947145877378,0.007039070129394531,"Reason The Stewards heard from the driver of Car 18 (Lance Stroll), the driver of Car 31 (Esteban Ocon), team representatives and reviewed positioningmarshalling system data, video, timing, telemetry,...",194
2023 Canadian Grand Prix - Infringement - Car 18 - Impeding of Car 31.pdf,2023,Luhn,1892,317,1023,169,0.5406976744186046,0.0065059661865234375,"Infringment Breach of Article 37.5 of the FIA Formula One Sporting Regulations. Reason The Stewards heard from the driver of Car 18 (Lance Stroll), the driver of Car 31 (Esteban Ocon), team representa...",169
2023 Canadian Grand Prix - Infringement - Car 18 - Impeding of Car 31.pdf,2023,LexRank-3sent,1892,317,644,115,0.3403805496828753,0.0069103240966796875,"Decision Drop of 3 grid positions for the next race in which the driver participates. The driver of Car 18 stated that although he was aware of Car 31 approaching, he had no choice but to remain on th...",115
2023 Canadian Grand Prix - Infringement - Car 18 - Impeding of Car 31.pdf,2023,TextRank-7sent,1892,317,1270,217,0.671247357293869,0.006784915924072266,"Decision Drop of 3 grid positions for the next race in which the driver participates. Reason The Stewards heard from the driver of Car 18 (Lance Stroll), the driver of Car 31 (Esteban Ocon), team repr...",217
